id,salary_from,salary_to,target_prof
123067,0,0,повар
316361,0,0,повар
445548,0,0,повар
313208,0,0,повар
409082,0,0,повар
438585,0,0,повар
159978,0,0,повар
185565,0,0,повар
234615,0,0,повар
252477,0,0,повар
339515,0,0,повар
220363,0,0,повар
465611,0,0,повар
415733,0,0,повар
454859,0,0,повар
365496,0,0,повар
290712,0,0,повар
155736,0,0,повар
146714,0,0,повар
142047,0,0,повар
230312,0,0,повар
318736,0,0,повар
167204,0,0,повар
442864,0,0,повар
8525,0,0,повар
140476,0,0,повар
132100,0,0,повар
269762,0,0,повар
288956,0,0,повар
396944,0,0,повар
204733,0,0,повар
288300,0,0,повар
461377,0,0,повар
302532,0,0,повар
91399,0,0,повар
286480,0,0,повар
15593,0,0,повар
245433,0,0,повар
327136,0,0,повар
49989,0,0,повар
470714,0,0,повар
372334,0,0,повар
366781,0,0,повар
135579,0,0,повар
236543,0,0,повар
389639,0,0,повар
13940,0,0,повар
126962,0,0,повар
398216,0,0,повар
219412,0,0,повар
39429,0,0,повар
22291,0,0,повар
115768,0,0,повар
388811,0,0,повар
98987,0,0,повар
71714,0,0,повар
317759,0,0,повар
447178,0,0,повар
443686,0,0,повар
71074,0,0,повар
29487,0,0,повар
49204,0,0,повар
324061,0,0,повар
136089,0,0,повар
261040,0,0,повар
286505,0,0,повар
909,0,0,повар
159527,0,0,повар
53942,0,0,повар
237507,0,0,повар
188435,0,0,повар
320293,0,0,повар
436060,0,0,повар
84954,0,0,повар
406217,0,0,повар
255367,0,0,повар
122105,0,0,повар
82741,0,0,повар
145525,0,0,повар
206335,0,0,повар
401252,0,0,повар
113515,0,0,повар
434126,0,0,повар
88430,0,0,повар
46310,0,0,повар
91604,0,0,повар
323877,0,0,повар
272621,0,0,повар
363569,0,0,повар
359802,0,0,повар
190290,0,0,повар
68697,0,0,повар
123717,0,0,повар
431282,0,0,повар
461300,0,0,повар
323747,0,0,повар
178867,0,0,повар
210504,0,0,повар
257459,0,0,повар
171926,0,0,повар
132224,0,0,повар
245717,0,0,повар
201982,0,0,повар
190767,0,0,повар
80255,0,0,повар
31216,0,0,повар
102701,0,0,повар
416707,0,0,повар
238322,0,0,повар
389006,0,0,повар
265783,0,0,повар
271023,0,0,повар
77763,0,0,повар
462941,0,0,повар
61682,0,0,повар
18570,0,0,повар
112024,0,0,повар
410140,0,0,повар
338810,0,0,повар
314005,0,0,повар
276963,0,0,повар
309098,0,0,повар
200967,0,0,повар
81429,0,0,повар
69685,0,0,повар
61104,0,0,повар
437901,0,0,повар
399132,0,0,повар
338443,0,0,повар
278488,0,0,повар
3412,0,0,повар
238563,0,0,повар
365960,0,0,повар
372632,0,0,повар
54297,0,0,повар
457346,0,0,повар
329026,0,0,повар
414268,0,0,повар
239403,0,0,повар
148906,0,0,повар
293369,0,0,повар
53772,0,0,повар
470117,0,0,повар
121638,0,0,повар
139841,0,0,повар
359737,0,0,повар
277931,0,0,повар
139113,0,0,повар
97141,0,0,повар
269174,0,0,повар
44293,0,0,повар
65494,0,0,повар
36428,0,0,повар
182951,0,0,повар
90527,0,0,повар
55066,0,0,повар
131212,0,0,повар
468548,0,0,повар
365290,0,0,повар
47629,0,0,повар
392770,0,0,повар
216993,0,0,повар
101500,0,0,повар
149869,0,0,повар
207173,0,0,повар
449067,0,0,повар
58065,0,0,повар
52164,0,0,повар
273805,0,0,повар
35701,0,0,повар
437463,0,0,повар
249248,0,0,повар
17177,0,0,повар
373581,0,0,повар
26820,0,0,повар
19580,0,0,повар
458585,0,0,повар
284568,0,0,повар
382963,0,0,повар
57184,0,0,повар
313220,0,0,повар
254738,0,0,повар
179086,0,0,повар
288745,0,0,повар
133296,0,0,повар
236290,0,0,повар
36204,0,0,повар
211352,0,0,повар
121921,0,0,повар
164764,0,0,повар
125552,0,0,повар
455050,0,0,повар
90793,0,0,повар
171830,0,0,повар
147496,0,0,повар
84825,0,0,повар
382020,0,0,повар
272626,0,0,повар
200677,0,0,повар
147770,0,0,повар
388572,0,0,повар
278170,0,0,повар
245967,0,0,повар
63739,0,0,повар
141725,0,0,повар
262031,0,0,повар
326383,0,0,повар
393686,0,0,повар
16329,0,0,повар
245017,0,0,повар
153785,0,0,повар
55736,0,0,повар
215068,0,0,повар
48404,0,0,повар
440107,0,0,повар
429394,0,0,повар
290935,0,0,повар
87189,0,0,повар
197676,0,0,повар
264224,0,0,повар
359179,0,0,повар
221352,0,0,повар
180029,0,0,повар
282947,0,0,повар
68011,0,0,повар
117493,0,0,повар
156772,0,0,повар
344873,0,0,повар
332650,0,0,повар
430423,0,0,повар
152636,0,0,повар
134638,0,0,повар
182915,0,0,повар
276557,0,0,повар
461737,0,0,повар
117275,0,0,повар
91251,0,0,повар
364800,0,0,повар
115014,0,0,повар
409052,0,0,повар
366033,0,0,повар
413682,0,0,повар
371456,0,0,повар
298262,0,0,повар
298052,0,0,повар
291749,0,0,повар
233632,0,0,повар
410856,0,0,повар
190954,0,0,повар
219511,0,0,повар
173942,0,0,повар
229913,0,0,повар
98961,0,0,повар
378206,0,0,повар
31085,0,0,повар
105520,0,0,повар
175373,0,0,повар
179564,0,0,повар
381040,0,0,повар
366494,0,0,повар
400264,0,0,повар
437455,0,0,повар
339604,0,0,повар
70857,0,0,повар
204378,0,0,повар
383071,0,0,повар
467387,0,0,повар
59055,0,0,повар
183715,0,0,повар
194274,0,0,повар
274492,0,0,повар
109403,0,0,повар
301406,0,0,повар
195093,0,0,повар
126325,0,0,повар
93731,0,0,повар
329284,0,0,повар
428024,0,0,повар
122441,0,0,повар
405899,0,0,повар
53874,0,0,повар
309520,0,0,повар
114166,0,0,повар
253916,0,0,повар
123875,0,0,повар
90915,0,0,повар
59173,0,0,повар
349519,0,0,повар
120109,0,0,повар
306709,0,0,повар
407113,0,0,повар
309365,0,0,повар
119146,0,0,повар
18512,0,0,повар
62025,0,0,повар
148820,0,0,повар
198649,0,0,повар
305136,0,0,повар
452219,0,0,повар
107291,0,0,повар
410724,0,0,повар
305509,0,0,повар
261903,0,0,повар
165973,0,0,повар
459729,0,0,повар
72723,0,0,повар
360236,0,0,повар
466908,0,0,повар
220513,0,0,повар
112667,0,0,повар
281242,0,0,повар
192551,0,0,повар
187736,0,0,повар
7562,0,0,повар
409375,0,0,повар
392258,0,0,повар
295923,0,0,повар
340663,0,0,повар
17260,0,0,повар
269067,0,0,повар
115489,0,0,повар
170176,0,0,повар
339306,0,0,повар
135508,0,0,повар
95799,0,0,повар
13118,0,0,повар
131553,0,0,повар
383530,0,0,повар
273689,0,0,повар
125087,0,0,повар
1310,0,0,повар
247667,0,0,повар
328124,0,0,повар
267831,0,0,повар
448116,0,0,повар
307411,0,0,повар
401570,0,0,повар
273871,0,0,повар
53595,0,0,повар
87231,0,0,повар
204770,0,0,повар
208909,0,0,повар
459059,0,0,повар
296349,0,0,повар
105669,0,0,повар
193311,0,0,повар
238974,0,0,повар
2857,0,0,повар
414892,0,0,повар
8398,0,0,повар
377051,0,0,повар
21477,0,0,повар
274092,0,0,повар
319553,0,0,повар
21377,0,0,повар
417219,0,0,повар
65184,0,0,повар
451772,0,0,повар
391403,0,0,повар
307015,0,0,повар
65604,0,0,повар
252279,0,0,повар
124997,0,0,повар
403755,0,0,повар
324172,0,0,повар
194150,0,0,повар
212970,0,0,повар
271430,0,0,повар
238793,0,0,повар
349650,0,0,повар
168295,0,0,повар
225090,0,0,повар
156307,0,0,повар
379750,0,0,повар
462695,0,0,повар
152055,0,0,повар
88984,0,0,повар
62172,0,0,повар
279484,0,0,повар
392505,0,0,повар
248270,0,0,повар
171256,0,0,повар
99583,0,0,повар
222340,0,0,повар
91807,0,0,повар
442235,0,0,повар
512,0,0,повар
349797,0,0,повар
114246,0,0,повар
221136,0,0,повар
84749,0,0,повар
419441,0,0,повар
245603,0,0,повар
48681,0,0,повар
348907,0,0,повар
78351,0,0,повар
301483,0,0,повар
158295,0,0,повар
235486,0,0,повар
176862,0,0,повар
80274,0,0,повар
265229,0,0,повар
227375,0,0,повар
349512,0,0,повар
66691,0,0,повар
249250,0,0,повар
303377,0,0,повар
260889,0,0,повар
111121,0,0,повар
265021,0,0,повар
224379,0,0,повар
360474,0,0,повар
114953,0,0,повар
208373,0,0,повар
186152,0,0,повар
452694,0,0,повар
127501,0,0,повар
207484,0,0,повар
10507,0,0,повар
179709,0,0,повар
373639,0,0,повар
285554,0,0,повар
233337,0,0,повар
281019,0,0,повар
322275,0,0,повар
124225,0,0,повар
99033,0,0,повар
46038,0,0,повар
463982,0,0,повар
160835,0,0,повар
290544,0,0,повар
264440,0,0,повар
215691,0,0,повар
112020,0,0,повар
68685,0,0,повар
431439,0,0,повар
142509,0,0,повар
42507,0,0,повар
187774,0,0,повар
224499,0,0,повар
347688,0,0,повар
386791,0,0,повар
21422,0,0,повар
307923,0,0,повар
410858,0,0,повар
272539,0,0,повар
435031,0,0,повар
158504,0,0,повар
398453,0,0,повар
77400,0,0,повар
38710,0,0,повар
220319,0,0,повар
210570,0,0,повар
155151,0,0,повар
298921,0,0,повар
28244,0,0,повар
67829,0,0,повар
421661,0,0,повар
444793,0,0,повар
146914,0,0,повар
59238,0,0,повар
168103,0,0,повар
217505,0,0,повар
384812,0,0,повар
184509,0,0,повар
435894,0,0,повар
62801,0,0,повар
381294,0,0,повар
6701,0,0,повар
415484,0,0,повар
120703,0,0,повар
46607,0,0,повар
56025,0,0,повар
208443,0,0,повар
220870,0,0,повар
228700,0,0,повар
50605,0,0,повар
91254,0,0,повар
370122,0,0,повар
239685,0,0,повар
298626,0,0,повар
33556,0,0,повар
405478,0,0,повар
281111,0,0,повар
467317,0,0,повар
5312,0,0,повар
63029,0,0,повар
348740,0,0,повар
239035,0,0,повар
280453,0,0,повар
55832,0,0,повар
14857,0,0,повар
23519,0,0,повар
13516,0,0,повар
137083,0,0,повар
231507,0,0,повар
188909,0,0,повар
459179,0,0,повар
178079,0,0,повар
43475,0,0,повар
226764,0,0,повар
360183,0,0,повар
387504,0,0,повар
431647,0,0,повар
358204,0,0,повар
6538,0,0,повар
137997,0,0,повар
411783,0,0,повар
252800,0,0,повар
207668,0,0,повар
354110,0,0,повар
383827,0,0,повар
438649,0,0,повар
349890,0,0,повар
86160,0,0,повар
277687,0,0,повар
401379,0,0,повар
413491,0,0,повар
428240,0,0,повар
183349,0,0,повар
80666,0,0,повар
132002,0,0,повар
180222,0,0,повар
104281,0,0,повар
206878,0,0,повар
345251,0,0,повар
394155,0,0,повар
469596,0,0,повар
103576,0,0,повар
409938,0,0,повар
147469,0,0,повар
187371,0,0,повар
200787,0,0,повар
153945,0,0,повар
346911,0,0,повар
286764,0,0,повар
287036,0,0,повар
234731,0,0,повар
309107,0,0,повар
309101,0,0,повар
129160,0,0,повар
334753,0,0,повар
423887,0,0,повар
422650,0,0,повар
478,0,0,повар
219629,0,0,повар
390948,0,0,повар
18154,0,0,повар
329892,0,0,повар
296932,0,0,повар
204267,0,0,повар
461505,0,0,повар
124927,0,0,повар
149571,0,0,повар
45294,0,0,повар
228266,0,0,повар
416194,0,0,повар
406895,0,0,повар
458364,0,0,повар
96686,0,0,повар
81848,0,0,повар
402501,0,0,повар
13994,0,0,повар
166149,0,0,повар
371143,0,0,повар
171602,0,0,повар
366804,0,0,повар
265472,0,0,повар
336471,0,0,повар
383948,0,0,повар
183790,0,0,повар
67761,0,0,повар
139107,0,0,повар
130318,0,0,повар
295,0,0,повар
27402,0,0,повар
188656,0,0,повар
434975,0,0,повар
398205,0,0,повар
292820,0,0,повар
40319,0,0,повар
16232,0,0,повар
421293,0,0,повар
412367,0,0,повар
366096,0,0,повар
375126,0,0,повар
353938,0,0,повар
269069,0,0,повар
319541,0,0,повар
179964,0,0,повар
208865,0,0,повар
330292,0,0,повар
358410,0,0,повар
63627,0,0,повар
204057,0,0,повар
346670,0,0,повар
212531,0,0,повар
349982,0,0,повар
459619,0,0,повар
289054,0,0,повар
316864,0,0,повар
54091,0,0,повар
295093,0,0,повар
360710,0,0,повар
341007,0,0,повар
392828,0,0,повар
341313,0,0,повар
209858,0,0,повар
307157,0,0,повар
373468,0,0,повар
69778,0,0,повар
59944,0,0,повар
152060,0,0,повар
388078,0,0,повар
407523,0,0,повар
11686,0,0,повар
47645,0,0,повар
234139,0,0,повар
63610,0,0,повар
287585,0,0,повар
158383,0,0,повар
129210,0,0,повар
202679,0,0,повар
259385,0,0,повар
127840,0,0,повар
466896,0,0,повар
306266,0,0,повар
307029,0,0,повар
289406,0,0,повар
470868,0,0,повар
358169,0,0,повар
419209,0,0,повар
304738,0,0,повар
453177,0,0,повар
21209,0,0,повар
269325,0,0,повар
288945,0,0,повар
384395,0,0,повар
437532,0,0,повар
129179,0,0,повар
178952,0,0,повар
420585,0,0,повар
266336,0,0,повар
99858,0,0,повар
57722,0,0,повар
224612,0,0,повар
155304,0,0,повар
335852,0,0,повар
152217,0,0,повар
53644,0,0,повар
397058,0,0,повар
282391,0,0,повар
421284,0,0,повар
29677,0,0,повар
181019,0,0,повар
315536,0,0,повар
89589,0,0,повар
463536,0,0,повар
195501,0,0,повар
202265,0,0,повар
116668,0,0,повар
441626,0,0,повар
358538,0,0,повар
155825,0,0,повар
187372,0,0,повар
46909,0,0,повар
345520,0,0,повар
270416,0,0,повар
117629,0,0,повар
133757,0,0,повар
339792,0,0,повар
407442,0,0,повар
57885,0,0,повар
312926,0,0,повар
67491,0,0,повар
120448,0,0,повар
129281,0,0,повар
277486,0,0,повар
188127,0,0,повар
183114,0,0,повар
456521,0,0,повар
340211,0,0,повар
191659,0,0,повар
374414,0,0,повар
8836,0,0,повар
204012,0,0,повар
319885,0,0,повар
282114,0,0,повар
276601,0,0,повар
179182,0,0,повар
124134,0,0,повар
347183,0,0,повар
5114,0,0,повар
113274,0,0,повар
334956,0,0,повар
434046,0,0,повар
35475,0,0,повар
444579,0,0,повар
140994,0,0,повар
420127,0,0,повар
70254,0,0,повар
134150,0,0,повар
30227,0,0,повар
413392,0,0,повар
357020,0,0,повар
216658,0,0,повар
406028,0,0,повар
402960,0,0,повар
121268,0,0,повар
427637,0,0,повар
328446,0,0,повар
285143,0,0,повар
456774,0,0,повар
2526,0,0,повар
284427,0,0,повар
290789,0,0,повар
342939,0,0,повар
209714,0,0,повар
419321,0,0,повар
303819,0,0,повар
253567,0,0,повар
354648,0,0,повар
191473,0,0,повар
247626,0,0,повар
226606,0,0,повар
187953,0,0,повар
118695,0,0,повар
76438,0,0,повар
162283,0,0,повар
66811,0,0,повар
193084,0,0,повар
406041,0,0,повар
404307,0,0,повар
1373,0,0,повар
113398,0,0,повар
8277,0,0,повар
95340,0,0,повар
429521,0,0,повар
382286,0,0,повар
174116,0,0,повар
112025,0,0,повар
242116,0,0,повар
192379,0,0,повар
168121,0,0,повар
95533,0,0,повар
377191,0,0,повар
375991,0,0,повар
406780,0,0,повар
113149,0,0,повар
188034,0,0,повар
128062,0,0,повар
369796,0,0,повар
374360,0,0,повар
286487,0,0,повар
91007,0,0,повар
397926,0,0,повар
104317,0,0,повар
197605,0,0,повар
335688,0,0,повар
363972,0,0,повар
416191,0,0,повар
438871,0,0,повар
186488,0,0,повар
142734,0,0,повар
447580,0,0,повар
104509,0,0,повар
286511,0,0,повар
374471,0,0,повар
283431,0,0,повар
365860,0,0,повар
138536,0,0,повар
172716,0,0,повар
31774,0,0,повар
258990,0,0,повар
182999,0,0,повар
168688,0,0,повар
391502,0,0,повар
158284,0,0,повар
288731,0,0,повар
296716,0,0,повар
286707,0,0,повар
223742,0,0,повар
201114,0,0,повар
449821,0,0,повар
219538,0,0,повар
8562,0,0,повар
188741,0,0,повар
302920,0,0,повар
279480,0,0,повар
317004,0,0,повар
415142,0,0,повар
239014,0,0,повар
99257,0,0,повар
56727,0,0,повар
230438,0,0,повар
328823,0,0,повар
408932,0,0,повар
202406,0,0,повар
406318,0,0,повар
379722,0,0,повар
405539,0,0,повар
270863,0,0,повар
116597,0,0,повар
134785,0,0,повар
306350,0,0,повар
379895,0,0,повар
151235,0,0,повар
316681,0,0,повар
341036,0,0,повар
434813,0,0,повар
250714,0,0,повар
392058,0,0,повар
371653,0,0,повар
23710,0,0,повар
398396,0,0,повар
224214,0,0,повар
60120,0,0,повар
25263,0,0,повар
446678,0,0,повар
74592,0,0,повар
244284,0,0,повар
102387,0,0,повар
130663,0,0,повар
212646,0,0,повар
335173,0,0,повар
177102,0,0,повар
361940,0,0,повар
135415,0,0,повар
143021,0,0,повар
264812,0,0,повар
232824,0,0,повар
66520,0,0,повар
385301,0,0,повар
154508,0,0,повар
112887,0,0,повар
349401,0,0,повар
382529,0,0,повар
403770,0,0,повар
385262,0,0,повар
408955,0,0,повар
152248,0,0,повар
394371,0,0,повар
157344,0,0,повар
8296,0,0,повар
168521,0,0,повар
281556,0,0,повар
64978,0,0,повар
93788,0,0,повар
256295,0,0,повар
462387,0,0,повар
423966,0,0,повар
388983,0,0,повар
169861,0,0,повар
33471,0,0,повар
228431,0,0,повар
297283,0,0,повар
308671,0,0,повар
52345,0,0,повар
238771,0,0,повар
386243,0,0,повар
147567,0,0,повар
131961,0,0,повар
145092,0,0,повар
82649,0,0,повар
113416,0,0,повар
91584,0,0,повар
204268,0,0,повар
16534,0,0,повар
64094,0,0,повар
396285,0,0,повар
403706,0,0,повар
383739,0,0,повар
168727,0,0,повар
255061,0,0,повар
338236,0,0,повар
291261,0,0,повар
72828,0,0,повар
244287,0,0,повар
290190,0,0,повар
446726,0,0,повар
430050,0,0,повар
202603,0,0,повар
439651,0,0,повар
238212,0,0,повар
343241,0,0,повар
342059,0,0,повар
261158,0,0,повар
166813,0,0,повар
223276,0,0,повар
431210,0,0,повар
471061,0,0,повар
384760,0,0,повар
451119,0,0,повар
190932,0,0,повар
127193,0,0,повар
134712,0,0,повар
16121,0,0,повар
377462,0,0,повар
299133,0,0,повар
27373,0,0,повар
8550,0,0,повар
351764,0,0,повар
384258,0,0,повар
461569,0,0,повар
240252,0,0,повар
49113,0,0,повар
266424,0,0,повар
11821,0,0,повар
149822,0,0,повар
200076,0,0,повар
75842,0,0,повар
246234,0,0,повар
318946,0,0,повар
161628,0,0,повар
420154,0,0,повар
159668,0,0,повар
206927,0,0,повар
243796,0,0,повар
87913,0,0,повар
12444,0,0,повар
193980,0,0,повар
134332,0,0,повар
461663,0,0,повар
31800,0,0,повар
48120,0,0,повар
126864,0,0,повар
318224,0,0,повар
358161,0,0,повар
30004,0,0,повар
67514,0,0,повар
403814,0,0,повар
388042,0,0,повар
90328,0,0,повар
365249,0,0,повар
308349,0,0,повар
250654,0,0,повар
62281,0,0,повар
12576,0,0,повар
267739,0,0,повар
31883,0,0,повар
52658,0,0,повар
449998,0,0,повар
318538,0,0,повар
467795,0,0,повар
380902,0,0,повар
176684,0,0,повар
433009,0,0,повар
330033,0,0,повар
199136,0,0,повар
402574,0,0,повар
13662,0,0,повар
55437,0,0,повар
198984,0,0,повар
41129,0,0,повар
200161,0,0,повар
422149,0,0,повар
163974,0,0,повар
157311,0,0,повар
189259,0,0,повар
174336,0,0,повар
19234,0,0,повар
102455,0,0,повар
123418,0,0,повар
19651,0,0,повар
131146,0,0,повар
67337,0,0,повар
403696,0,0,повар
453665,0,0,повар
208043,0,0,повар
421684,0,0,повар
14067,0,0,повар
403815,0,0,повар
292898,0,0,повар
76886,0,0,повар
196658,0,0,повар
34106,0,0,повар
463570,0,0,повар
65704,0,0,повар
80792,0,0,повар
245469,0,0,повар
275981,0,0,повар
405876,0,0,повар
337900,0,0,повар
290129,0,0,повар
350817,0,0,повар
201158,0,0,повар
345487,0,0,повар
281422,0,0,повар
396635,0,0,повар
149276,0,0,повар
350480,0,0,повар
255989,0,0,повар
54420,0,0,повар
192901,0,0,повар
414095,0,0,повар
174481,0,0,повар
388565,0,0,повар
447813,0,0,повар
22850,0,0,повар
392647,0,0,повар
294505,0,0,повар
4551,0,0,повар
61938,0,0,повар
150147,0,0,повар
22923,0,0,повар
453934,0,0,повар
120057,0,0,повар
407173,0,0,повар
121733,0,0,повар
308566,0,0,повар
229521,0,0,повар
392482,0,0,повар
267690,0,0,повар
217620,0,0,повар
56919,0,0,повар
287885,0,0,повар
355345,0,0,повар
171761,0,0,повар
229954,0,0,повар
154851,0,0,повар
387110,0,0,повар
39753,0,0,повар
61828,0,0,повар
225186,0,0,повар
351653,0,0,повар
191273,0,0,повар
242710,0,0,повар
312445,0,0,повар
107932,0,0,повар
429331,0,0,повар
88903,0,0,повар
220006,0,0,повар
321242,0,0,повар
140833,0,0,повар
265402,0,0,повар
76031,0,0,повар
103351,0,0,повар
324074,0,0,повар
357491,0,0,повар
70013,0,0,повар
453590,0,0,повар
255997,0,0,повар
106941,0,0,повар
125148,0,0,повар
75797,0,0,повар
356801,0,0,повар
268232,0,0,повар
56037,0,0,повар
12568,0,0,повар
146511,0,0,повар
325179,0,0,повар
165796,0,0,повар
43219,0,0,повар
397351,0,0,повар
207152,0,0,повар
258494,0,0,повар
344413,0,0,повар
449234,0,0,повар
389015,0,0,повар
261266,0,0,повар
295473,0,0,повар
183123,0,0,повар
458784,0,0,повар
419604,0,0,повар
216661,0,0,повар
289955,0,0,повар
186534,0,0,повар
59948,0,0,повар
286448,0,0,повар
457145,0,0,повар
53869,0,0,повар
393371,0,0,повар
425991,0,0,повар
83460,0,0,повар
55319,0,0,повар
94240,0,0,повар
260894,0,0,повар
342818,0,0,повар
438562,0,0,повар
10778,0,0,повар
86445,0,0,повар
53959,0,0,повар
145902,0,0,повар
155619,0,0,повар
140624,0,0,повар
322719,0,0,повар
193608,0,0,повар
367095,0,0,повар
349005,0,0,повар
238296,0,0,повар
139045,0,0,повар
331513,0,0,повар
116098,0,0,повар
74447,0,0,повар
436120,0,0,повар
453024,0,0,повар
217037,0,0,повар
363103,0,0,повар
456195,0,0,повар
440119,0,0,повар
90989,0,0,повар
61206,0,0,повар
11340,0,0,повар
367834,0,0,повар
272830,0,0,повар
259048,0,0,повар
95150,0,0,повар
357840,0,0,повар
415895,0,0,повар
263566,0,0,повар
180725,0,0,повар
279709,0,0,повар
334668,0,0,повар
49041,0,0,повар
253181,0,0,повар
148971,0,0,повар
1406,0,0,повар
94769,0,0,повар
371455,0,0,повар
133261,0,0,повар
267520,0,0,повар
65213,0,0,повар
367468,0,0,повар
443348,0,0,повар
37251,0,0,повар
265910,0,0,повар
128870,0,0,повар
466747,0,0,повар
131059,0,0,повар
33494,0,0,повар
434765,0,0,повар
285565,0,0,повар
154153,0,0,повар
366310,0,0,повар
447695,0,0,повар
148503,0,0,повар
407595,0,0,повар
470470,0,0,повар
196705,0,0,повар
102127,0,0,повар
562,0,0,повар
74195,0,0,повар
124783,0,0,повар
26563,0,0,повар
78531,0,0,повар
374710,0,0,повар
133264,0,0,повар
166932,0,0,повар
398367,0,0,повар
49123,0,0,повар
193348,0,0,повар
118890,0,0,повар
302752,0,0,повар
403320,0,0,повар
106163,0,0,повар
408928,0,0,повар
380202,0,0,повар
48750,0,0,повар
295875,0,0,повар
319202,0,0,повар
408564,0,0,повар
315962,0,0,повар
255729,0,0,повар
149859,0,0,повар
64245,0,0,повар
412553,0,0,повар
48767,0,0,повар
399089,0,0,повар
21508,0,0,повар
238162,0,0,повар
460065,0,0,повар
439404,0,0,повар
43600,0,0,повар
359898,0,0,повар
106136,0,0,повар
445255,0,0,повар
1339,0,0,повар
420848,0,0,повар
252859,0,0,повар
452332,0,0,повар
127650,0,0,повар
422853,0,0,повар
461247,0,0,повар
86795,0,0,повар
171661,0,0,повар
74109,0,0,повар
90678,0,0,повар
302971,0,0,повар
418252,0,0,повар
117990,0,0,повар
294039,0,0,повар
447896,0,0,повар
180565,0,0,повар
8855,0,0,повар
134308,0,0,повар
368385,0,0,повар
89466,0,0,повар
52044,0,0,повар
376295,0,0,повар
215112,0,0,повар
159488,0,0,повар
124848,0,0,повар
223675,0,0,повар
296924,0,0,повар
173786,0,0,повар
279676,0,0,повар
155212,0,0,повар
350466,0,0,повар
5292,0,0,повар
367349,0,0,повар
253753,0,0,повар
295873,0,0,повар
115656,0,0,повар
330625,0,0,повар
211054,0,0,повар
256453,0,0,повар
118817,0,0,повар
283995,0,0,повар
55677,0,0,повар
402877,0,0,повар
245008,0,0,повар
231433,0,0,повар
326046,0,0,повар
91672,0,0,повар
407450,0,0,повар
449191,0,0,повар
391149,0,0,повар
188609,0,0,повар
120009,0,0,повар
304506,0,0,повар
322025,0,0,повар
339943,0,0,повар
274070,0,0,повар
433122,0,0,повар
228411,0,0,повар
240181,0,0,повар
126317,0,0,повар
320132,0,0,повар
418285,0,0,повар
126613,0,0,повар
424100,0,0,повар
161257,0,0,повар
286345,0,0,повар
42075,0,0,повар
451418,0,0,повар
93545,0,0,повар
99743,0,0,повар
458689,0,0,повар
27476,0,0,повар
22947,0,0,повар
270639,0,0,повар
56046,0,0,повар
143041,0,0,повар
423748,0,0,повар
177315,0,0,повар
214470,0,0,повар
399236,0,0,повар
214646,0,0,повар
8910,0,0,повар
85274,0,0,повар
240820,0,0,повар
172436,0,0,повар
344219,0,0,повар
127753,0,0,повар
43223,0,0,повар
288537,0,0,повар
184319,0,0,повар
343171,0,0,повар
50715,0,0,повар
233881,0,0,повар
125945,0,0,повар
321776,0,0,повар
11767,0,0,повар
123867,0,0,повар
78008,0,0,повар
309803,0,0,повар
245493,0,0,повар
358833,0,0,повар
411202,0,0,повар
351382,0,0,повар
414906,0,0,повар
154763,0,0,повар
241981,0,0,повар
327634,0,0,повар
23202,0,0,повар
328319,0,0,повар
338888,0,0,повар
427359,0,0,повар
175482,0,0,повар
97467,0,0,повар
397847,0,0,повар
407380,0,0,повар
80113,0,0,повар
405485,0,0,повар
449091,0,0,повар
407025,0,0,повар
460656,0,0,повар
428966,0,0,повар
393698,0,0,повар
466582,0,0,повар
83484,0,0,повар
257122,0,0,повар
179476,0,0,повар
209832,0,0,повар
141113,0,0,повар
365486,0,0,повар
462353,0,0,повар
247609,0,0,повар
458785,0,0,повар
134563,0,0,повар
202243,0,0,повар
437649,0,0,повар
103934,0,0,повар
312840,0,0,повар
264120,0,0,повар
86281,0,0,повар
424302,0,0,повар
69977,0,0,повар
43374,0,0,повар
49952,0,0,повар
310147,0,0,повар
454304,0,0,повар
208478,0,0,повар
64353,0,0,повар
284403,0,0,повар
450572,0,0,повар
166084,0,0,повар
416865,0,0,повар
328117,0,0,повар
303181,0,0,повар
115505,0,0,повар
431799,0,0,повар
460425,0,0,повар
315185,0,0,повар
275625,0,0,повар
224730,0,0,повар
184232,0,0,повар
356012,0,0,повар
434442,0,0,повар
184975,0,0,повар
35824,0,0,повар
270757,0,0,повар
63482,0,0,повар
164232,0,0,повар
74306,0,0,повар
82940,0,0,повар
146213,0,0,повар
275244,0,0,повар
56892,0,0,повар
115778,0,0,повар
122631,0,0,повар
156689,0,0,повар
421027,0,0,повар
176617,0,0,повар
440364,0,0,повар
466885,0,0,повар
266391,0,0,повар
465084,0,0,повар
411285,0,0,повар
330684,0,0,повар
326362,0,0,повар
84524,0,0,повар
110309,0,0,повар
234978,0,0,повар
435136,0,0,повар
320976,0,0,повар
338663,0,0,повар
468245,0,0,повар
139321,0,0,повар
183475,0,0,повар
66353,0,0,повар
30454,0,0,повар
140789,0,0,повар
62247,0,0,повар
243378,0,0,повар
189440,0,0,повар
319564,0,0,повар
369677,0,0,повар
420942,0,0,повар
152547,0,0,повар
229181,0,0,повар
314701,0,0,повар
147634,0,0,повар
110981,0,0,повар
198550,0,0,повар
105540,0,0,повар
97426,0,0,повар
85263,0,0,повар
424517,0,0,повар
381342,0,0,повар
369205,0,0,повар
463204,0,0,повар
199843,0,0,повар
418133,0,0,повар
350835,0,0,повар
52314,0,0,повар
266985,0,0,повар
94218,0,0,повар
